h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,labels
19501208,30.0,28.0,1020.9,9999.9,2.2,7.0,12.0,999.9,32.0,28.0,0.02,999.9,
19501210,31.7,30.3,1026.2,9999.9,1.6,5.7,9.9,999.9,34.0,28.0,0.05,999.9,
19501211,34.5,32.5,1018.1,9999.9,0.9,15.0,15.9,999.9,36.0,32.0,0.02,999.9,
19501212,37.9,33.2,1003.6,9999.9,2.5,18.3,28.9,999.9,41.0,36.0,0.06,999.9,
19501213,33.0,32.0,1006.0,9999.9,1.0,4.0,6.0,999.9,39.0,32.0,0.16,999.9,
19501215,39.6,37.2,1010.2,9999.9,1.9,10.9,15.9,999.9,46.0,34.0,0.06,999.9,
19501216,41.4,39.2,1009.8,9999.9,2.5,15.5,15.9,999.9,46.0,37.0,0.01,999.9,
19501217,37.6,35.4,1015.1,9999.9,2.0,16.7,22.9,999.9,41.0,34.0,0.06,999.9,
19501218,37.3,35.1,1019.2,9999.9,2.0,11.7,15.9,999.9,39.0,36.0,0.04,999.9,
19501220,29.6,23.4,1027.1,9999.9,2.5,10.4,14.0,999.9,32.0,28.0,0.00,999.9,
19501221,26.0,23.3,1025.0,9999.9,4.5,6.0,8.0,999.9,30.0,25.0,0.00,999.9,
19501222,28.0,24.2,1021.5,9999.9,2.1,6.0,8.0,999.9,30.0,25.0,0.02,999.9,
19501224,28.4,25.4,1020.2,9999.9,2.5,13.9,15.9,999.9,30.0,28.0,0.00,999.9,
19501228,24.8,21.0,1018.7,9999.9,6.2,8.0,9.9,999.9,41.0,23.0,0.16,999.9,
19501229,27.0,23.0,1008.5,9999.9,4.3,11.5,12.0,999.9,28.0,19.0,0.05,999.9,
19501230,16.0,9.1,1014.1,9999.9,3.0,6.6,8.0,999.9,27.0,10.0,0.04,999.9,
19501231,16.5,13.0,1012.6,9999.9,1.9,13.0,14.0,999.9,25.0,10.0,0.02,999.9,
19510101,17.8,16.0,1012.1,9999.9,2.0,15.2,19.0,999.9,19.0,16.0,0.06,999.9,
19510102,22.5,20.0,1012.0,9999.9,3.4,15.0,19.0,999.9,28.0,18.0,0.02,999.9,
19510103,32.2,27.8,1014.0,9999.9,2.5,15.0,19.0,999.9,34.0,27.0,0.00,999.9,
19510104,33.0,30.7,1011.9,9999.9,1.9,19.8,22.9,999.9,36.0,30.0,0.06,999.9,
19510105,32.5,29.5,1014.8,9999.9,2.2,12.0,14.0,999.9,34.0,32.0,0.04,999.9,
19510108,23.8,19.8,1001.0,9999.9,4.5,9.2,12.0,999.9,25.0,23.0,0.06,999.9,
19510109,23.5,17.7,1011.3,9999.9,3.4,6.9,9.9,999.9,25.0,21.0,0.02,999.9,
19510110,17.8,13.6,1007.5,9999.9,3.2,12.6,19.0,999.9,23.0,10.0,0.10,999.9,
19510111,11.1,7.0,1009.6,9999.9,2.9,11.0,15.9,999.9,18.0,3.0,99.99,999.9,
19510112,24.7,22.2,9999.9,9999.9,3.1,7.5,9.9,999.9,43.0,16.0,0.08,999.9,
19510113,31.6,31.4,1003.1,9999.9,1.1,9.2,12.0,999.9,36.0,23.0,0.00,999.9,
19510114,34.4,33.2,1003.4,9999.9,2.1,6.8,9.9,999.9,36.0,32.0,0.05,999.9,
19510115,33.0,31.0,9999.9,9999.9,2.2,12.5,15.9,999.9,34.0,32.0,99.99,999.9,
19510117,32.0,29.0,1016.0,9999.9,4.3,10.0,15.9,999.9,34.0,30.0,0.04,999.9,
19510118,29.5,26.5,9999.9,9999.9,999.9,17.2,19.0,999.9,30.0,28.0,0.10,999.9,
19510119,31.3,29.0,995.6,9999.9,2.4,10.2,16.9,999.9,32.0,30.0,0.10,999.9,
19510120,29.7,27.3,993.2,9999.9,1.7,3.4,6.0,999.9,30.0,28.0,0.05,999.9,
19510121,26.2,22.2,1004.6,9999.9,3.1,18.3,27.0,999.9,30.0,21.0,0.04,999.9,
19510122,15.5,3.3,1019.1,9999.9,4.7,9.5,27.0,999.9,19.0,9.0,0.00,999.9,
19510123,12.7,4.7,1021.7,9999.9,6.8,10.0,15.9,999.9,18.0,5.0,0.00,999.9,
19510124,8.7,9999.9,1032.1,9999.9,3.4,2.5,4.1,999.9,10.0,-2.0,99.99,999.9,
19510125,-1.2,-5.4,1035.4,9999.9,0.8,0.7,4.1,999.9,7.0,-11.0,0.02,999.9,
19510126,-0.2,-11.8,1031.3,9999.9,3.7,7.6,9.9,999.9,9.0,-8.0,0.00,999.9,
19510127,1.8,-5.5,1028.6,9999.9,2.5,13.7,15.9,999.9,7.0,-4.0,0.00,999.9,
19510128,14.5,4.5,1029.5,9999.9,2.5,27.0,35.0,999.9,25.0,3.0,0.00,999.9,
19510129,18.2,4.0,1029.4,9999.9,2.5,28.2,39.0,999.9,21.0,12.0,0.00,999.9,
19510130,10.8,2.0,1031.5,9999.9,2.5,12.2,19.0,999.9,16.0,7.0,0.00,999.9,
19510131,8.8,5.0,1031.6,9999.9,1.9,6.3,9.9,999.9,19.0,1.0,0.00,999.9,
19510201,11.2,7.0,1032.3,9999.9,2.5,4.0,6.0,999.9,18.0,3.0,99.99,999.9,
19510202,16.4,14.4,1036.1,9999.9,9.7,6.0,9.9,999.9,18.0,14.0,0.39,999.9,
19510203,13.7,10.0,1034.5,9999.9,2.5,10.9,14.0,999.9,18.0,9.0,99.99,999.9,
19510204,10.8,3.6,1021.7,9999.9,3.2,19.0,28.9,999.9,16.0,1.0,0.00,999.9,
19510205,20.2,13.6,1014.9,9999.9,2.5,25.3,30.9,999.9,25.0,18.0,0.00,999.9,
19510206,21.3,15.3,1012.7,9999.9,2.1,26.2,30.9,999.9,28.0,14.0,0.02,999.9,
19510207,33.2,31.2,1013.9,9999.9,2.5,17.8,19.0,999.9,36.0,25.0,0.16,999.9,
19510208,35.1,32.7,1018.0,9999.9,2.1,13.7,15.9,999.9,36.0,34.0,0.05,999.9,
19510209,33.2,31.0,1019.6,9999.9,3.2,15.6,22.9,999.9,34.0,32.0,99.99,999.9,
19510210,26.5,24.3,1022.6,9999.9,1.6,11.9,14.0,999.9,34.0,21.0,0.00,999.9,
19510211,20.6,18.4,1020.9,9999.9,2.5,12.0,15.9,999.9,28.0,12.0,0.00,999.9,
19510212,30.2,29.3,1015.7,9999.9,2.5,999.9,999.9,999.9,32.0,27.0,0.00,999.9,
19510213,30.8,28.0,1011.9,9999.9,2.2,1.2,1.9,999.9,32.0,28.0,0.05,999.9,
19510214,22.0,18.5,1018.6,9999.9,2.5,8.0,14.0,999.9,30.0,16.0,0.05,999.9,
19510215,12.2,7.0,1025.7,9999.9,2.5,9.3,12.0,999.9,14.0,9.0,0.02,999.9,
19510217,16.2,14.0,1020.1,9999.9,3.1,13.5,14.0,999.9,19.0,9.0,0.05,999.9,
19510218,22.6,20.4,1005.9,9999.9,1.7,19.8,27.0,999.9,25.0,18.0,0.10,999.9,
19510219,34.0,30.0,1001.4,9999.9,2.2,10.4,12.0,999.9,36.0,25.0,0.01,999.9,
19510220,30.4,28.4,1005.0,9999.9,2.2,12.4,14.0,999.9,34.0,28.0,0.00,999.9,
19510221,29.6,27.4,1006.0,9999.9,2.5,11.9,15.9,999.9,32.0,28.0,0.02,999.9,
19510222,25.0,21.0,1003.7,9999.9,2.5,13.7,19.0,999.9,27.0,23.0,0.02,999.9,
19510223,26.5,25.5,1004.3,9999.9,1.2,6.0,8.0,999.9,28.0,25.0,0.16,999.9,
19510224,30.5,29.2,1009.4,9999.9,2.0,5.0,8.0,999.9,34.0,23.0,0.02,999.9,
19510226,32.4,31.2,1012.4,9999.9,1.3,8.8,12.0,999.9,34.0,30.0,0.02,999.9,
19510227,29.0,28.5,1010.8,9999.9,0.9,6.7,12.0,999.9,37.0,23.0,0.10,999.9,
19510228,25.6,23.6,1011.3,9999.9,2.5,10.0,12.0,999.9,30.0,23.0,0.02,999.9,
19510301,27.2,23.8,1026.8,9999.9,2.5,8.8,12.0,999.9,30.0,23.0,0.02,999.9,
19510302,19.3,14.5,1038.2,9999.9,2.3,5.7,8.0,999.9,25.0,16.0,0.02,999.9,
19510303,13.6,10.0,1039.4,9999.9,2.5,3.2,6.0,999.9,23.0,7.0,0.00,999.9,
19510305,21.2,17.8,1025.0,9999.9,2.2,7.6,9.9,999.9,28.0,12.0,0.02,999.9,
19510306,26.5,24.8,1016.8,9999.9,4.7,8.0,12.0,999.9,30.0,21.0,0.06,999.9,
19510307,29.5,28.6,1015.9,9999.9,2.3,4.9,6.0,999.9,30.0,28.0,0.05,999.9,
19510308,27.6,25.6,1017.5,9999.9,2.5,5.1,6.0,999.9,30.0,23.0,0.02,999.9,
19510309,24.1,20.5,1013.3,9999.9,3.0,3.4,6.0,999.9,28.0,14.0,0.02,999.9,
19510310,22.2,21.2,1010.6,9999.9,1.2,2.4,4.1,999.9,25.0,18.0,0.05,999.9,
19510311,13.0,11.8,1013.2,9999.9,2.7,3.0,6.0,999.9,21.0,3.0,0.01,999.9,
19510312,16.2,10.0,1013.2,9999.9,4.5,10.6,19.0,999.9,25.0,3.0,0.00,999.9,
19510314,37.0,33.0,1007.3,9999.9,1.9,7.0,14.0,999.9,45.0,32.0,0.00,999.9,
19510315,36.0,35.0,996.3,9999.9,2.5,20.2,49.0,999.9,37.0,9999.9,0.09,999.9,
19510316,27.7,25.4,1002.5,9999.9,4.1,12.0,19.0,999.9,36.0,19.0,0.08,999.9,
19510318,20.8,9.5,1007.3,9999.9,5.6,12.0,14.0,999.9,27.0,16.0,0.02,999.9,
19510319,25.1,24.1,995.1,9999.9,3.1,5.1,9.9,999.9,28.0,21.0,0.12,999.9,
19510320,31.6,29.0,995.4,9999.9,4.2,15.5,22.9,999.9,36.0,28.0,0.26,999.9,
19510321,25.4,20.6,1006.2,9999.9,4.7,13.0,22.9,999.9,28.0,23.0,0.05,999.9,
19510322,25.2,20.0,1012.7,9999.9,5.3,12.5,14.0,999.9,30.0,21.0,0.02,999.9,
19510323,33.3,31.2,9999.9,9999.9,11.5,17.4,22.9,999.9,37.0,30.0,99.99,999.9,
19510324,32.4,30.5,987.5,9999.9,4.2,6.5,8.0,999.9,36.0,30.0,0.02,999.9,
19510325,30.7,26.7,1006.5,9999.9,5.7,4.0,9.9,999.9,34.0,25.0,0.02,999.9,
19510327,35.3,27.6,1006.7,9999.9,3.5,3.0,8.0,999.9,43.0,28.0,99.99,999.9,
19510328,33.3,33.1,999.0,9999.9,1.6,8.3,12.0,999.9,37.0,28.0,0.02,999.9,
19510329,33.0,28.5,1005.0,9999.9,4.3,15.3,27.0,999.9,36.0,30.0,0.12,999.9,
19510330,32.0,29.8,1011.9,9999.9,5.6,8.2,21.0,999.9,36.0,28.0,0.02,999.9,
19510331,30.7,25.5,1018.9,9999.9,2.8,4.0,8.0,999.9,39.0,23.0,0.00,999.9,
19510401,34.7,33.2,1015.0,9999.9,1.5,3.3,8.0,999.9,37.0,32.0,0.02,999.9,
19510402,33.3,32.3,1009.7,9999.9,2.0,4.7,12.0,999.9,37.0,32.0,5.14,999.9,
19510403,38.2,36.2,1015.9,9999.9,8.9,8.4,14.0,999.9,46.0,32.0,0.16,999.9,
19510404,38.3,36.2,1018.3,9999.9,1.9,10.4,15.9,999.9,43.0,36.0,0.20,999.9,
19510405,41.6,34.4,1015.4,9999.9,4.5,11.0,19.0,999.9,48.0,34.0,0.04,999.9,
19510406,37.0,34.0,1011.7,9999.9,4.7,9.6,15.9,999.9,46.0,32.0,0.02,999.9,
19510407,41.1,34.9,1013.7,9999.9,3.7,9.5,14.0,999.9,50.0,32.0,0.00,999.9,
19510408,46.2,34.6,1012.7,9999.9,2.5,13.3,15.9,999.9,57.0,39.0,0.00,999.9,
19510409,45.8,37.5,1011.0,9999.9,3.4,10.5,15.9,999.9,48.0,43.0,0.00,999.9,
19510410,42.8,39.8,1004.1,9999.9,3.2,9.0,15.9,999.9,46.0,37.0,0.02,999.9,
19510411,44.6,36.9,1003.5,9999.9,5.0,12.7,22.9,999.9,50.0,37.0,0.05,999.9,
19510412,41.0,36.5,1010.9,9999.9,3.4,7.5,14.0,999.9,45.0,37.0,0.14,999.9,
19510413,41.4,30.0,1015.8,9999.9,6.7,12.2,22.9,999.9,52.0,32.0,0.00,999.9,
19510414,41.7,37.2,1011.6,9999.9,3.5,12.6,15.9,999.9,48.0,39.0,0.08,999.9,
19510415,40.4,34.2,1012.2,9999.9,5.3,8.8,14.0,999.9,46.0,36.0,0.18,999.9,
19510416,39.3,29.0,1019.7,9999.9,7.7,10.0,14.0,999.9,48.0,32.0,0.02,999.9,
19510417,40.2,32.0,1009.0,9999.9,4.0,13.8,22.9,999.9,45.0,39.0,0.16,999.9,
19510418,41.4,33.8,1012.6,9999.9,5.5,9.9,14.0,999.9,50.0,36.0,0.04,999.9,
19510419,41.5,33.3,1010.4,9999.9,5.0,17.0,30.9,999.9,55.0,34.0,0.02,999.9,
19510420,37.7,26.2,1013.1,9999.9,5.3,17.0,19.0,999.9,43.0,32.0,0.04,999.9,
19510421,38.6,27.4,1019.0,9999.9,6.2,5.6,8.0,999.9,46.0,30.0,0.00,999.9,
19510422,36.5,29.7,1020.6,9999.9,5.5,6.3,15.9,999.9,45.0,27.0,0.00,999.9,
19510423,36.0,29.0,1026.2,9999.9,6.2,3.6,6.0,999.9,43.0,30.0,0.00,999.9,
19510424,44.5,29.7,1027.3,9999.9,6.2,9.4,14.0,999.9,63.0,34.0,0.00,999.9,
19510425,56.3,33.5,1021.2,9999.9,4.3,11.5,15.9,999.9,64.0,48.0,0.00,999.9,
19510427,62.3,40.4,1013.3,9999.9,5.0,12.3,22.9,999.9,73.0,52.0,0.00,999.9,
19510429,61.4,53.2,1017.3,9999.9,3.2,8.4,14.0,999.9,68.0,55.0,0.04,999.9,
19510430,60.0,53.4,1019.9,9999.9,4.1,2.9,6.0,999.9,72.0,54.0,0.31,999.9,
19510501,56.2,52.2,1019.0,9999.9,2.5,7.1,15.9,999.9,72.0,48.0,0.43,999.9,
19510502,47.0,45.8,1019.1,9999.9,999.9,999.9,999.9,999.9,48.0,43.0,99.99,999.9,
19510503,42.6,37.2,1017.3,9999.9,4.7,8.4,14.0,999.9,48.0,39.0,0.05,999.9,
19510504,43.7,35.2,1017.4,9999.9,5.3,3.9,9.9,999.9,54.0,36.0,0.00,999.9,
19510505,48.8,39.6,1014.1,9999.9,6.2,8.4,15.9,999.9,55.0,34.0,0.00,999.9,
19510507,47.0,32.5,1015.7,9999.9,6.2,12.2,16.9,999.9,55.0,39.0,0.00,999.9,
19510508,50.0,33.0,1018.5,9999.9,6.2,10.4,15.9,999.9,61.0,41.0,0.00,999.9,
19510509,50.4,31.4,1018.8,9999.9,6.2,10.0,12.0,999.9,61.0,45.0,99.99,999.9,
19510510,45.0,44.0,1012.6,9999.9,3.0,11.6,14.0,999.9,48.0,43.0,0.35,999.9,
19510511,45.0,37.8,1007.4,9999.9,5.0,15.9,15.9,999.9,48.0,41.0,0.01,999.9,
19510512,43.2,33.2,1011.2,9999.9,6.2,13.9,15.9,999.9,48.0,37.0,0.00,999.9,
19510513,49.8,36.6,1004.1,9999.9,5.5,6.4,14.0,999.9,63.0,37.0,0.00,999.9,
19510514,43.3,37.8,1005.1,9999.9,9.3,10.5,15.9,999.9,46.0,39.0,0.00,999.9,
19510515,44.1,33.5,1008.9,9999.9,6.2,5.6,9.9,999.9,54.0,36.0,0.02,999.9,
19510516,49.0,42.5,1013.6,9999.9,6.2,7.0,12.0,999.9,59.0,46.0,0.02,999.9,
19510517,47.8,41.0,1020.1,9999.9,5.0,7.0,15.9,999.9,57.0,41.0,0.00,999.9,
19510518,48.6,39.3,1021.9,9999.9,6.2,5.0,9.9,999.9,61.0,39.0,0.00,999.9,
19510519,48.2,41.2,1019.8,9999.9,6.2,5.6,9.9,999.9,59.0,37.0,0.00,999.9,
19510520,48.2,40.5,1014.3,9999.9,5.3,6.0,9.9,999.9,59.0,41.0,0.00,999.9,
19510521,48.2,37.8,1010.5,9999.9,6.2,25.0,999.9,999.9,55.0,43.0,0.00,999.9,
19510523,43.7,31.2,1017.1,9999.9,9.8,6.3,14.0,999.9,50.0,37.0,0.05,999.9,
19510524,45.0,35.1,1017.9,9999.9,8.0,3.0,6.0,999.9,48.0,39.0,0.00,999.9,
19510525,44.5,29.8,1019.5,9999.9,6.2,19.8,27.0,999.9,50.0,39.0,0.00,999.9,
19510526,46.0,35.0,1020.5,9999.9,6.2,11.6,15.9,999.9,52.0,41.0,0.00,999.9,
19510529,45.8,45.3,1002.2,9999.9,2.2,13.0,21.0,999.9,50.0,43.0,0.31,999.9,
19510530,42.8,37.8,1013.9,9999.9,5.6,22.9,22.9,999.9,46.0,34.0,0.12,999.9,
19510531,47.3,32.5,1019.9,9999.9,6.2,15.7,19.0,999.9,57.0,41.0,0.00,999.9,
19510601,52.8,41.2,1017.6,9999.9,7.2,5.3,14.0,999.9,64.0,39.0,0.00,999.9,
19510602,54.0,39.5,1014.2,9999.9,6.2,9.3,14.0,999.9,64.0,45.0,0.00,999.9,
19510603,48.6,36.8,1019.8,9999.9,6.2,5.0,9.9,999.9,57.0,37.0,0.00,999.9,
19510604,58.2,41.5,1020.8,9999.9,6.2,4.0,8.0,999.9,68.0,43.0,0.00,999.9,
19510605,62.8,46.5,1014.5,9999.9,6.2,6.3,9.9,999.9,77.0,54.0,0.00,999.9,
19510606,62.8,54.0,1007.3,9999.9,5.5,2.0,6.0,999.9,72.0,57.0,0.16,999.9,
19510607,53.0,48.8,1007.9,9999.9,3.2,7.2,9.9,999.9,59.0,50.0,0.05,999.9,
19510608,51.3,47.5,1008.5,9999.9,6.2,14.0,15.9,999.9,54.0,48.0,0.00,999.9,
19510609,49.7,43.0,1010.7,9999.9,6.2,8.7,12.0,999.9,59.0,46.0,0.00,999.9,
19510610,57.5,40.0,1015.2,9999.9,6.8,4.0,9.9,999.9,66.0,37.0,0.00,999.9,
19510611,60.4,50.8,1013.5,9999.9,4.7,7.1,15.9,999.9,72.0,57.0,0.24,999.9,
19510612,52.6,45.6,1019.7,9999.9,6.2,13.4,19.0,999.9,55.0,50.0,0.02,999.9,
19510613,57.8,41.4,1022.3,9999.9,6.2,6.4,9.9,999.9,68.0,37.0,0.00,999.9,
19510614,59.0,51.4,1016.2,9999.9,5.6,5.7,9.9,999.9,68.0,52.0,0.02,999.9,
19510615,54.0,51.0,1015.4,9999.9,2.8,9.2,16.9,999.9,57.0,50.0,0.00,999.9,
19510616,60.3,50.7,1017.4,9999.9,4.3,7.3,9.9,999.9,73.0,50.0,0.00,999.9,
19510617,59.6,45.0,1022.8,9999.9,5.5,3.6,8.0,999.9,68.0,48.0,0.00,999.9,
19510618,68.5,52.2,1017.1,9999.9,6.2,11.7,16.9,999.9,75.0,55.0,0.02,999.9,
19510619,58.4,55.6,1012.1,9999.9,4.5,8.0,15.9,999.9,75.0,55.0,99.99,999.9,
19510620,59.5,46.7,1019.2,9999.9,7.2,6.6,9.9,999.9,68.0,54.0,0.00,999.9,
19510621,54.7,47.5,1025.0,9999.9,5.9,9.0,15.9,999.9,75.0,48.0,0.00,999.9,
19510622,61.4,45.4,1027.4,9999.9,6.2,6.6,12.0,999.9,70.0,45.0,0.00,999.9,
19510623,66.2,46.6,1023.9,9999.9,6.2,10.6,19.0,999.9,75.0,55.0,0.00,999.9,
19510625,73.8,56.4,1012.0,9999.9,7.5,16.0,19.0,999.9,82.0,64.0,0.02,999.9,
19510626,63.0,49.8,1012.8,9999.9,6.2,14.8,22.9,999.9,75.0,52.0,0.02,999.9,
19510627,61.3,51.8,1014.6,9999.9,5.0,11.0,14.0,999.9,68.0,55.0,99.99,999.9,
19510630,55.5,50.3,1013.6,9999.9,5.6,9.6,14.0,999.9,57.0,54.0,0.05,999.9,
19510704,57.2,50.5,1000.1,9999.9,6.2,14.0,22.9,999.9,61.0,54.0,0.14,999.9,
19510707,56.0,48.0,1014.2,9999.9,6.8,5.5,6.0,999.9,63.0,48.0,0.02,999.9,
19510714,63.5,56.5,1019.9,9999.9,5.3,5.5,8.0,999.9,72.0,57.0,0.00,999.9,
19510716,69.8,66.0,1014.5,9999.9,3.4,2.5,6.0,999.9,75.0,63.0,0.24,999.9,
19510718,58.5,55.5,1007.6,9999.9,4.3,11.5,14.0,999.9,61.0,55.0,0.16,999.9,
19510720,56.3,48.5,1003.2,9999.9,5.3,15.2,19.0,999.9,63.0,50.0,0.37,999.9,
19510721,58.0,50.0,1008.0,9999.9,6.2,14.8,19.0,999.9,61.0,54.0,0.08,999.9,
19510722,58.0,45.8,1014.7,9999.9,6.2,10.0,14.0,999.9,63.0,54.0,0.00,999.9,
19510725,61.7,53.2,1018.3,9999.9,11.5,7.5,14.0,999.9,70.0,46.0,0.00,999.9,
19510726,63.5,51.0,1020.0,9999.9,6.2,4.5,8.0,999.9,70.0,46.0,0.00,999.9,
19510729,73.5,56.5,1017.9,9999.9,4.3,4.5,12.0,999.9,95.0,63.0,0.12,999.9,
19510801,63.4,51.7,1024.0,9999.9,8.0,3.1,6.0,999.9,70.0,48.0,0.00,999.9,
19510802,66.9,55.6,1022.7,9999.9,5.7,3.8,6.0,999.9,77.0,57.0,0.00,999.9,
19510803,71.0,58.0,1019.8,9999.9,6.2,10.0,14.0,999.9,82.0,63.0,0.02,999.9,
19510804,67.2,58.0,1020.8,9999.9,9.7,4.0,9.9,999.9,75.0,61.0,0.00,999.9,
19510805,76.3,61.5,1015.8,9999.9,5.0,3.3,6.0,999.9,86.0,63.0,0.00,999.9,
19510806,77.2,60.0,1011.5,9999.9,6.2,6.0,8.0,999.9,86.0,66.0,0.00,999.9,
19510807,71.2,53.1,1012.8,9999.9,6.2,8.6,9.9,999.9,81.0,63.0,0.00,999.9,
19510808,71.5,56.5,1015.4,9999.9,4.3,5.1,6.0,999.9,82.0,61.0,0.00,999.9,
19510809,70.3,55.3,1012.2,9999.9,6.2,13.3,19.0,999.9,81.0,61.0,0.00,999.9,
19510813,70.0,54.7,1012.3,9999.9,4.3,9.5,15.9,999.9,81.0,59.0,0.00,999.9,
19510815,62.5,55.5,1012.6,9999.9,6.2,5.5,9.9,999.9,64.0,59.0,0.04,999.9,
19510818,59.0,52.2,1018.5,9999.9,6.2,5.5,8.0,999.9,72.0,50.0,0.08,999.9,
19510819,61.2,54.2,1022.4,9999.9,6.2,2.5,6.0,999.9,72.0,48.0,0.04,999.9,
19510820,68.5,53.5,1024.2,9999.9,999.9,6.5,8.0,999.9,79.0,59.0,0.00,999.9,
19510821,69.8,52.7,1027.2,9999.9,6.8,7.0,9.9,999.9,81.0,59.0,0.00,999.9,
19510822,70.5,54.8,9999.9,9999.9,6.2,8.5,12.0,999.9,81.0,59.0,0.00,999.9,
19510824,67.0,51.0,1020.8,9999.9,4.3,5.5,8.0,999.9,79.0,57.0,0.00,999.9,
19510828,64.3,59.5,1010.4,9999.9,6.2,5.5,6.0,999.9,72.0,61.0,0.08,999.9,
19510829,62.5,54.0,1018.3,9999.9,5.3,1.5,4.1,999.9,77.0,50.0,0.00,999.9,
19510831,72.5,56.5,1017.8,9999.9,5.3,6.5,9.9,999.9,82.0,61.0,0.00,999.9,
19510903,66.7,55.0,1015.0,9999.9,3.4,3.0,6.0,999.9,77.0,59.0,0.00,999.9,
19510905,67.0,54.5,1023.5,9999.9,6.2,7.0,8.0,999.9,77.0,55.0,0.02,999.9,
19510906,65.3,61.7,1022.6,9999.9,4.3,6.0,9.9,999.9,72.0,63.0,0.00,999.9,
19510909,55.5,9999.9,9999.9,9999.9,5.0,10.4,15.9,999.9,63.0,52.0,0.12,999.9,
19510911,55.8,43.5,1026.6,9999.9,6.2,5.0,9.9,999.9,64.0,46.0,0.08,999.9,
19510912,56.8,42.8,1022.3,9999.9,6.2,9.5,12.0,999.9,68.0,45.0,0.00,999.9,
19510913,60.8,46.0,1016.3,9999.9,4.3,7.7,16.9,999.9,70.0,57.0,0.00,999.9,
19510915,64.0,54.5,1016.7,9999.9,6.2,7.5,9.9,999.9,68.0,61.0,0.02,999.9,
19510916,58.7,52.0,1012.4,9999.9,6.2,10.4,15.9,999.9,72.0,50.0,0.02,999.9,
19510918,52.2,46.8,1007.9,9999.9,7.8,10.9,14.0,999.9,61.0,46.0,0.02,999.9,
19510919,50.3,47.0,1002.7,9999.9,6.2,10.0,12.0,999.9,59.0,46.0,0.08,999.9,
19510924,48.5,43.5,1017.3,9999.9,5.3,5.0,9.9,999.9,57.0,36.0,0.00,999.9,
19510926,53.2,51.0,1018.9,9999.9,3.4,5.0,8.0,999.9,63.0,52.0,0.02,999.9,
19510928,54.0,47.3,1021.5,9999.9,2.2,7.0,12.0,999.9,63.0,45.0,0.00,999.9,
19511101,37.8,31.5,1012.6,9999.9,2.2,8.5,12.0,999.9,41.0,36.0,0.00,999.9,
19511105,39.0,36.5,1023.5,9999.9,2.9,2.0,4.1,999.9,41.0,37.0,0.00,999.9,
19511106,36.7,9999.9,1032.1,9999.9,5.3,8.0,12.0,999.9,41.0,34.0,0.00,999.9,
19511107,31.5,27.3,1026.6,9999.9,3.4,11.5,14.0,999.9,36.0,28.0,0.00,999.9,
19511108,33.5,29.8,1013.4,9999.9,2.2,14.2,19.0,999.9,36.0,32.0,0.02,999.9,
19511114,36.5,35.5,997.5,9999.9,0.7,5.0,9.9,999.9,41.0,32.0,0.01,999.9,
19511115,27.0,21.7,1013.0,9999.9,4.3,11.5,12.0,999.9,30.0,21.0,0.02,999.9,
19511117,27.5,24.0,1015.6,9999.9,2.8,13.7,19.0,999.9,32.0,21.0,0.01,999.9,
19511119,36.2,36.2,1016.0,9999.9,0.3,9.5,12.0,999.9,37.0,36.0,0.02,999.9,
19511120,39.5,38.0,1014.2,9999.9,0.8,15.5,19.0,999.9,43.0,36.0,0.05,999.9,
19511122,51.3,43.5,9999.9,9999.9,3.4,13.7,19.0,999.9,68.0,45.0,0.06,999.9,
19511123,43.5,42.5,1003.6,9999.9,2.2,7.0,9.9,999.9,45.0,41.0,0.26,999.9,
19511124,39.5,39.0,1003.8,9999.9,1.9,6.0,8.0,999.9,43.0,37.0,0.02,999.9,
19511125,41.8,38.8,9999.9,9999.9,3.4,24.2,35.0,999.9,46.0,39.0,0.12,999.9,
19511126,38.5,32.5,992.9,9999.9,6.2,26.0,39.0,999.9,39.0,30.0,0.06,999.9,
19511127,38.5,29.5,1007.1,9999.9,5.3,17.9,22.9,999.9,41.0,36.0,0.04,999.9,
19511128,45.0,36.2,998.2,9999.9,6.2,22.7,28.9,999.9,48.0,37.0,0.04,999.9,
19511129,33.8,30.7,994.6,9999.9,5.3,21.5,30.9,999.9,41.0,30.0,0.22,999.9,
19511130,29.5,21.2,1002.6,9999.9,5.0,999.9,999.9,999.9,34.0,23.0,0.02,999.9,
19511202,35.3,26.7,999.0,9999.9,6.2,21.2,30.9,999.9,37.0,30.0,0.08,999.9,
19511203,30.2,28.3,1008.5,9999.9,5.0,5.5,6.0,999.9,36.0,27.0,0.02,999.9,
19511204,28.0,25.5,9999.9,9999.9,2.9,17.5,30.9,999.9,32.0,21.0,99.99,999.9,
19511205,37.2,35.7,9999.9,9999.9,999.9,10.7,22.9,999.9,43.0,34.0,0.02,999.9,
19511208,35.0,30.5,998.3,9999.9,5.3,20.7,30.9,999.9,37.0,28.0,0.22,999.9,
19511211,31.0,25.5,999.9,9999.9,6.2,20.3,30.9,999.9,36.0,28.0,0.06,999.9,
19511213,34.2,30.7,1007.6,9999.9,4.7,13.5,22.9,999.9,39.0,28.0,0.02,999.9,
19511215,31.7,28.8,9999.9,9999.9,3.3,12.5,15.9,999.9,36.0,21.0,0.01,999.9,
19511216,36.8,35.5,9999.9,9999.9,2.6,19.0,27.0,999.9,39.0,34.0,0.08,999.9,
